trans_unix,merchant,category,amt,gender,city,state,city_pop,job,dob_unix,is_fraud,logamt
11.11,210,12,989.39,2,85,27,1939,329,-62208000,1,6.897088592
11.32,368,12,1021.36,2,451,44,911,31,33004800,1,6.928890352
11.77,228,9,668.94,2,847,13,9165,293,-177120000,1,6.50569437
11.8,287,14,2.77,2,85,27,1939,329,-62208000,1,1.01884732
11.92,314,12,844.57,2,451,44,911,31,33004800,1,6.738827622
12.16,628,13,698.28,1,603,43,22191,352,806803200,1,6.548620168
12.52,565,5,343.08,1,167,6,525713,304,736905600,1,5.837963656
12.56,17,2,116.44,1,167,6,525713,304,736905600,1,4.757376119
12.77,404,13,636.83,1,603,43,22191,352,806803200,1,6.456502744
1.35,174,4,14.76,2,451,44,911,31,33004800,1,2.691920819
1.85,148,5,298.93,2,451,44,911,31,33004800,1,5.700209432
2.37,649,2,112.75,1,167,6,525713,304,736905600,1,4.725172978
2.82,65,5,321.05,2,85,27,1939,329,-62208000,1,5.771596874
3.04,455,13,744.32,1,603,43,22191,352,806803200,1,6.61247105
3.31,488,12,909.7,1,167,6,525713,304,736905600,1,6.813114875
3.55,410,13,785.5,1,603,43,22191,352,806803200,1,6.666320458
3.88,381,3,20.99,2,451,44,911,31,33004800,1,3.044046134
6.56,74,5,353.88,1,603,43,22191,352,806803200,1,5.868957873
7.09,21,5,305.63,2,451,44,911,31,33004800,1,5.72237522
7.98,455,13,949.27,1,603,43,22191,352,806803200,1,6.855693268
3.69,253,13,973.37,2,85,27,1939,329,-62208000,1,6.880764277
7.65,404,13,880.7,2,266,5,832,240,579916800,1,6.780717046
10.43,344,11,18.16,1,603,43,22191,352,806803200,1,2.899221373
10.58,492,7,266.38,1,603,43,22191,352,806803200,1,5.584923861
10.64,249,6,21.55,1,167,6,525713,304,736905600,1,3.070375817
10.65,263,11,51.7,2,85,27,1939,329,-62208000,1,3.945457782
10.73,494,6,18.74,2,266,5,832,240,579916800,1,2.930660277
10.88,605,12,1051.53,2,85,27,1939,329,-62208000,1,6.958001525
10.89,206,2,140.88,2,451,44,911,31,33004800,1,4.947908464
10.98,558,12,875.71,2,266,5,832,240,579916800,1,6.775034986
10.98,338,12,884.08,2,266,5,832,240,579916800,1,6.784547556
11.18,137,11,22.46,1,603,43,22191,352,806803200,1,3.111735949
11.33,347,12,847.11,2,451,44,911,31,33004800,1,6.741830556
11.36,449,9,777.55,2,85,27,1939,329,-62208000,1,6.656147951
11.45,32,12,980.38,2,85,27,1939,329,-62208000,1,6.887940252
11.5,431,12,855.28,2,266,5,832,240,579916800,1,6.751428901
11.5,691,6,19.1,1,167,6,525713,304,736905600,1,2.949688335
11.54,511,12,1214.39,2,266,5,832,240,579916800,1,7.101997172
11.56,190,12,1053.56,2,85,27,1939,329,-62208000,1,6.959930185
11.62,495,5,297.08,2,85,27,1939,329,-62208000,1,5.694001463
11.88,409,11,26.54,1,603,43,22191,352,806803200,1,3.278653029
11.92,539,1,541.06,2,266,5,832,240,579916800,1,6.293530178
2.53,286,3,11.02,2,266,5,832,240,579916800,1,2.399711804
2.74,236,9,743.26,1,167,6,525713,304,736905600,1,6.611045916
3.96,180,13,760.76,1,603,43,22191,352,806803200,1,6.634317934
4,116,1,482.3,1,603,43,22191,352,806803200,1,6.178566327
7.42,549,3,10.73,1,167,6,525713,304,736905600,1,2.373043557
12.28,330,5,302.84,2,266,5,832,240,579916800,1,5.713204613
8.3,165,7,303.23,1,603,43,22191,352,806803200,1,5.714491593
10.2,508,7,232.88,1,603,43,22191,352,806803200,1,5.450523299
10.46,314,12,1113.37,2,266,5,832,240,579916800,1,7.015146731
10.68,282,9,821.25,2,266,5,832,240,579916800,1,6.71082757
11.77,416,7,253.44,1,471,23,6469,477,324259200,1,5.535127109
1.18,588,10,6.83,1,471,23,6469,477,324259200,1,1.921324674
1.87,309,5,346.51,1,471,23,6469,477,324259200,1,5.847911678
12.44,80,9,719.92,2,327,16,76,425,-431049600,1,6.579140095
6.16,338,12,967.03,2,327,16,76,425,-431049600,1,6.874229519
11.06,173,9,711.32,2,327,16,76,425,-431049600,1,6.567122399
11.14,43,13,779.28,2,327,16,76,425,-431049600,1,6.658370416
11.71,176,12,1001.79,2,327,16,76,425,-431049600,1,6.909543679
11.94,71,12,1012.31,2,327,16,76,425,-431049600,1,6.919990127
12,70,7,248.95,1,471,23,6469,477,324259200,1,5.517252073
10.84,387,12,1089.38,2,327,16,76,425,-431049600,1,6.993364006
11.13,384,9,792.97,2,327,16,76,425,-431049600,1,6.67578539
1.31,103,3,7.85,2,606,30,518429,440,844819200,1,2.060513532
8.89,476,9,909.14,2,606,30,518429,440,844819200,1,6.812499098
10.05,225,13,773.55,1,155,44,34153,56,842313600,1,6.650990309
11.01,175,12,1117.91,2,606,30,518429,440,844819200,1,7.01921615
11.89,33,13,852.79,2,606,30,518429,440,844819200,1,6.748513327
11.94,506,12,941.18,1,155,44,34153,56,842313600,1,6.847134407
12.05,272,5,326.43,1,784,26,1686,145,563155200,1,5.788215531
12.28,571,5,297.74,1,6,35,151022,404,-348451200,1,5.696220622
12.45,196,5,306.65,1,155,44,34153,56,842313600,1,5.725707032
1.9,147,5,317.41,1,6,35,151022,404,-348451200,1,5.760194314
1.94,236,9,796.81,1,155,44,34153,56,842313600,1,6.680616256
1.96,209,3,10.23,1,155,44,34153,56,842313600,1,2.32532458
2.3,95,5,317.62,1,155,44,34153,56,842313600,1,5.7608557
3.02,455,13,720.66,1,784,26,1686,145,563155200,1,6.580167459
3.41,65,5,282.07,2,606,30,518429,440,844819200,1,5.642155267
3.45,448,5,323.46,2,606,30,518429,440,844819200,1,5.779075459
3.55,565,5,369.31,1,784,26,1686,145,563155200,1,5.9116364
7.32,572,12,1003.92,1,155,44,34153,56,842313600,1,6.911667616
10.4,631,12,1037.03,1,155,44,34153,56,842313600,1,6.944116137
10.4,175,12,992.14,2,606,30,518429,440,844819200,1,6.899864226
10.6,463,13,890.46,2,606,30,518429,440,844819200,1,6.791738183
10.63,193,8,21.36,1,784,26,1686,145,563155200,1,3.061520014
10.69,615,7,206.38,1,784,26,1686,145,563155200,1,5.32971913
10.9,225,13,891.35,1,6,35,151022,404,-348451200,1,6.792737167
10.97,106,12,997,2,606,30,518429,440,844819200,1,6.90475077
10.99,401,13,906.3,1,6,35,151022,404,-348451200,1,6.809370377
11.5,135,1,461.13,2,606,30,518429,440,844819200,1,6.133679999
11.72,192,10,6.78,1,155,44,34153,56,842313600,1,1.913977102
11.81,487,12,1080.2,1,155,44,34153,56,842313600,1,6.984901488
11.99,422,12,1118.61,1,155,44,34153,56,842313600,1,7.019842122
12.7,95,5,274.22,1,6,35,151022,404,-348451200,1,5.613930704
12.94,543,5,367.28,1,704,50,4575,435,719625600,1,5.9061245
1.94,74,5,336.73,1,784,26,1686,145,563155200,1,5.819281422
2.17,284,12,957.79,1,784,26,1686,145,563155200,1,6.864628547
2.24,25,3,8.94,1,784,26,1686,145,563155200,1,2.190535589
2.29,489,3,7.94,1,562,44,4993,410,-633916800,1,2.071913275
3.88,543,5,366.79,1,784,26,1686,145,563155200,1,5.904789477
7.92,299,10,856.01,1,784,26,1686,145,563155200,1,6.752282058
5.49,282,9,790.29,1,562,44,4993,410,-633916800,1,6.672399967
10.14,635,14,10.23,1,704,50,4575,435,719625600,1,2.32532458
10.31,484,13,870.8,1,6,35,151022,404,-348451200,1,6.769412329
10.43,342,13,1017.68,1,6,35,151022,404,-348451200,1,6.925280806
10.54,394,12,880.88,1,562,44,4993,410,-633916800,1,6.780921408
10.6,624,9,767.01,1,6,35,151022,404,-348451200,1,6.642499839
10.69,571,5,290.9,1,562,44,4993,410,-633916800,1,5.672979566
10.74,557,12,886.45,1,6,35,151022,404,-348451200,1,6.787224722
10.94,488,12,1016.21,1,6,35,151022,404,-348451200,1,6.9238353
10.95,404,13,1011.75,1,562,44,4993,410,-633916800,1,6.919436784
11.14,282,9,696.84,1,562,44,4993,410,-633916800,1,6.546555829
11.53,630,10,7.59,1,562,44,4993,410,-633916800,1,2.026831591
11.78,373,12,1002.36,1,6,35,151022,404,-348451200,1,6.910112499
11.82,106,12,1047.43,1,562,44,4993,410,-633916800,1,6.954094824
10.3,238,12,1005.42,1,562,44,4993,410,-633916800,1,6.913160644
10.43,430,13,923.5,1,562,44,4993,410,-633916800,1,6.8281708
11.15,486,2,134.62,1,704,50,4575,435,719625600,1,4.902455995
11.26,176,12,935.71,1,562,44,4993,410,-633916800,1,6.841305599
1.76,97,4,10.54,1,563,35,1577385,336,-241056000,1,2.355177543
2.47,346,5,315.86,1,225,18,341,248,-1139788800,1,5.755299077
6.57,338,12,1036.09,1,563,35,1577385,336,-241056000,1,6.943209292
10.01,435,9,1004.44,1,225,18,341,248,-1139788800,1,6.912185451
10.09,473,5,303.85,2,760,35,47211,423,-1007164800,1,5.716534159
10.14,556,11,21.36,2,760,35,47211,423,-1007164800,1,3.061520014
10.2,368,12,849.91,2,760,35,47211,423,-1007164800,1,6.745130462
10.73,504,12,898.72,1,563,35,1577385,336,-241056000,1,6.800971529
10.81,239,12,990.48,2,760,35,47211,423,-1007164800,1,6.898189674
11.08,238,12,961.46,1,563,35,1577385,336,-241056000,1,6.868452962
11.09,30,5,326.18,1,225,18,341,248,-1139788800,1,5.787449376
11.31,191,1,441.28,1,563,35,1577385,336,-241056000,1,6.089679595
11.35,285,13,783.16,1,225,18,341,248,-1139788800,1,6.663337017
11.36,21,5,313.68,2,760,35,47211,423,-1007164800,1,5.748373358
12.25,74,5,332.44,2,760,35,47211,423,-1007164800,1,5.806459393
12.43,560,3,20.17,1,846,36,2089,54,-174528000,1,3.004196352
12.73,74,5,321.5,1,846,36,2089,54,-174528000,1,5.772997544
1.21,543,5,346.6,1,225,18,341,248,-1139788800,1,5.848171377
2.2,310,5,314.3,1,225,18,341,248,-1139788800,1,5.750347944
2.66,460,5,289.65,1,225,18,341,248,-1139788800,1,5.668673298
3.33,495,5,330.83,1,225,18,341,248,-1139788800,1,5.801604648
3.37,148,5,275.52,1,563,35,1577385,336,-241056000,1,5.618660221
4.82,469,5,325.72,2,760,35,47211,423,-1007164800,1,5.786038117
7.58,213,4,12.1,1,225,18,341,248,-1139788800,1,2.493205453
11.1,243,3,19.78,1,846,36,2089,54,-174528000,1,2.984671326
10.27,396,5,293.44,2,760,35,47211,423,-1007164800,1,5.681673189
10.27,247,13,789.14,1,225,18,341,248,-1139788800,1,6.670943745
10.3,630,10,51.13,1,225,18,341,248,-1139788800,1,3.934371409
10.56,277,13,912.83,1,225,18,341,248,-1139788800,1,6.816549664
10.72,500,1,421.19,2,760,35,47211,423,-1007164800,1,6.043084038
10.82,598,9,790.45,1,846,36,2089,54,-174528000,1,6.672602404
10.86,533,13,830.56,1,846,36,2089,54,-174528000,1,6.722100172
10.92,190,12,980.39,1,563,35,1577385,336,-241056000,1,6.887950452
11.11,431,12,912.37,1,563,35,1577385,336,-241056000,1,6.81604561
11.4,95,5,300.08,2,760,35,47211,423,-1007164800,1,5.704049106
11.48,291,9,736.56,1,563,35,1577385,336,-241056000,1,6.601990699
11.69,558,12,910.65,2,760,35,47211,423,-1007164800,1,6.81415863
12.86,131,5,270.04,1,46,28,6629,60,-201571200,1,5.598570096
1.05,535,5,302.34,1,846,36,2089,54,-174528000,1,5.711552212
1.69,156,3,8.14,1,46,28,6629,60,-201571200,1,2.09679018
1.77,408,3,18.69,1,846,36,2089,54,-174528000,1,2.927988621
1.64,162,11,54.69,1,846,36,2089,54,-174528000,1,4.001680877
10.48,9,12,1010.96,1,46,28,6629,60,-201571200,1,6.918655653
11.01,122,9,863.13,1,46,28,6629,60,-201571200,1,6.760565317
8.38,269,5,303.36,1,46,28,6629,60,-201571200,1,5.714920219
10.03,483,13,1083.3,2,594,35,9506,47,-496108800,1,6.987767217
10.44,595,12,983.04,1,46,28,6629,60,-201571200,1,6.890649811
10.84,450,11,20.94,1,46,28,6629,60,-201571200,1,3.041661205
10.97,284,12,983.88,2,594,35,9506,47,-496108800,1,6.891503938
11.08,13,5,259.1,1,46,28,6629,60,-201571200,1,5.557214088
2.56,329,5,310.69,1,206,18,230,104,902188800,1,5.73879563
2.6,543,5,330.82,2,594,35,9506,47,-496108800,1,5.801574421
3.24,448,5,294.03,2,594,35,9506,47,-496108800,1,5.683681803
3.84,408,3,7.65,2,594,35,9506,47,-496108800,1,2.034705648
6.3,679,5,268.92,1,206,18,230,104,902188800,1,5.594413938
7.96,560,3,9.04,1,206,18,230,104,902188800,1,2.201659174
11.78,360,3,10.31,1,206,18,230,104,902188800,1,2.333114298
12.77,594,12,820.05,1,206,18,230,104,902188800,1,6.709365314
12.88,662,9,804.06,1,206,18,230,104,902188800,1,6.689673893
6.21,141,9,719.88,1,206,18,230,104,902188800,1,6.579084531
10.4,178,9,800.94,1,206,18,230,104,902188800,1,6.685786038
10.42,609,5,328.72,1,890,51,369,287,-856051200,1,5.795206325
10.44,50,13,816.01,1,890,51,369,287,-856051200,1,6.70442661
10.7,66,9,857.18,1,890,51,369,287,-856051200,1,6.753647932
11.02,347,12,1245.75,1,890,51,369,287,-856051200,1,7.127493037
11.23,558,12,1145.91,1,890,51,369,287,-856051200,1,7.04395436
11.35,605,12,1117.76,1,206,18,230,104,902188800,1,7.019081962
11.65,689,9,790.69,2,594,35,9506,47,-496108800,1,6.672905982
11.7,444,12,1010.77,2,594,35,9506,47,-496108800,1,6.918467696
12.2,88,5,272.23,1,206,18,230,104,902188800,1,5.606647297
12.59,328,9,839.8,1,206,18,230,104,902188800,1,6.733163768
12.99,467,5,299.49,1,206,18,230,104,902188800,1,5.702081028
1.23,391,3,11.19,1,206,18,230,104,902188800,1,2.415020522
1.65,608,3,7.44,2,605,15,639,288,428544000,1,2.006870849
1.75,360,3,12.16,2,605,15,639,288,428544000,1,2.498151877
3.89,560,3,13.4,2,605,15,639,288,428544000,1,2.595254707
5.04,609,5,323.89,1,643,4,1312922,108,404265600,1,5.780403952
2.81,493,13,705.84,1,890,51,369,287,-856051200,1,6.559388583
6.02,368,12,935.64,1,206,18,230,104,902188800,1,6.841230787
7.13,388,13,1256.8,1,206,18,230,104,902188800,1,7.136324087
7.32,289,1,457.21,1,206,18,230,104,902188800,1,6.125142804
8.91,356,9,780.05,1,890,51,369,287,-856051200,1,6.65935802
10.02,598,9,859.74,2,605,15,639,288,428544000,1,6.756630018
10.08,62,8,19.74,1,206,18,230,104,902188800,1,2.982647034
10.08,65,5,282.04,2,605,15,639,288,428544000,1,5.642048905
10.27,358,5,360.54,1,890,51,369,287,-856051200,1,5.887602908
10.58,640,13,827.33,2,605,15,639,288,428544000,1,6.718203648
10.91,177,10,6.54,1,206,18,230,104,902188800,1,1.877937165
11.28,603,5,343.55,2,605,15,639,288,428544000,1,5.839332661
11.29,201,12,1087.81,1,890,51,369,287,-856051200,1,6.99192178
11.29,372,11,49.51,1,890,51,369,287,-856051200,1,3.902174669
11.32,197,5,352.69,1,890,51,369,287,-856051200,1,5.865589484
11.45,666,11,50.87,1,890,51,369,287,-856051200,1,3.929273359
11.98,238,12,1062.26,2,605,15,639,288,428544000,1,6.968153993
4.68,429,5,331.98,1,70,36,12349,193,521164800,1,5.805074726
4.35,162,11,19.17,1,70,36,12349,193,521164800,1,2.953346557
11.07,170,8,20.85,1,643,4,1312922,108,404265600,1,3.037353948
11.81,79,8,18.11,1,70,36,12349,193,521164800,1,2.896464272
12.95,495,5,310.3,2,84,32,15269,373,773366400,1,5.737539571
10.73,544,4,10.49,2,781,27,218,468,840067200,1,2.350422422
2,106,12,884.9,2,84,32,15269,373,773366400,1,6.785474644
10.5,149,9,663.66,2,781,27,218,468,840067200,1,6.49776997
11.24,178,9,888.98,2,781,27,218,468,840067200,1,6.790074738
11.29,670,10,9.94,2,84,32,15269,373,773366400,1,2.296567021
11.66,474,13,750.82,2,84,32,15269,373,773366400,1,6.621165943
12.33,395,5,290.42,2,84,32,15269,373,773366400,1,5.671328151
12.65,44,3,9.66,2,781,27,218,468,840067200,1,2.267993648
12.9,415,5,329.4,2,84,32,15269,373,773366400,1,5.797272818
1.03,469,5,276.35,2,143,29,291,459,704592000,1,5.621668178
1.45,543,5,287.62,2,781,27,218,468,840067200,1,5.661640164
3.96,579,4,10.16,2,423,10,237282,344,-606528000,1,2.318458442
5.39,302,9,769.26,2,423,10,237282,344,-606528000,1,6.645429014
10.36,594,12,1030.92,2,84,32,15269,373,773366400,1,6.938206886
10.37,205,6,18.79,2,84,32,15269,373,773366400,1,2.933324813
10.65,406,9,779.13,2,84,32,15269,373,773366400,1,6.658177913
10.68,556,11,18.31,2,781,27,218,468,840067200,1,2.907447359
10.98,514,10,7.1,2,143,29,291,459,704592000,1,1.960094784
11,480,13,880.92,2,423,10,237282,344,-606528000,1,6.780966816
11.13,525,9,881.98,2,781,27,218,468,840067200,1,6.78216938
11.19,611,13,866.34,2,84,32,15269,373,773366400,1,6.764277441
11.21,131,5,286.88,2,143,29,291,459,704592000,1,5.65906401
11.42,355,9,755.32,2,423,10,237282,344,-606528000,1,6.627141501
11.42,247,13,834.38,2,143,29,291,459,704592000,1,6.726688934
11.6,609,5,275.6,2,423,10,237282,344,-606528000,1,5.618950539
11.72,373,12,1067.49,2,781,27,218,468,840067200,1,6.973065377
12.34,95,5,289.34,1,667,40,203571,312,849139200,1,5.667602467
1.21,443,5,274.06,1,667,40,203571,312,849139200,1,5.613347061
4.23,200,12,1022.19,2,423,10,237282,344,-606528000,1,6.929702663
7.45,511,12,934.76,2,423,10,237282,344,-606528000,1,6.840289812
10.02,399,11,19.91,2,143,29,291,459,704592000,1,2.991222118
10.26,609,5,293.47,2,143,29,291,459,704592000,1,5.681775419
10.33,239,12,883.82,1,667,40,203571,312,849139200,1,6.784253422
10.44,572,12,1066.31,2,423,10,237282,344,-606528000,1,6.971959369
10.74,147,5,274.37,2,143,29,291,459,704592000,1,5.61447756
10.82,314,12,1008.74,2,423,10,237282,344,-606528000,1,6.916457306
10.97,631,12,1134.52,1,667,40,203571,312,849139200,1,7.033964933
11.03,346,5,303.88,2,143,29,291,459,704592000,1,5.716632887
11.25,347,12,1007.13,2,423,10,237282,344,-606528000,1,6.914859981
11.43,602,13,667.88,2,143,29,291,459,704592000,1,6.504108517
11.44,676,7,233.89,1,667,40,203571,312,849139200,1,5.454850919
11.93,587,1,511.02,1,667,40,203571,312,849139200,1,6.236408728
12.49,149,9,729.18,1,667,40,203571,312,849139200,1,6.591920615
2.1,149,9,738.27,1,667,40,203571,312,849139200,1,6.604309611
2.34,400,3,9.69,2,215,36,2644,20,379123200,1,2.271094426
3.09,524,9,932.65,1,667,40,203571,312,849139200,1,6.838029996
9.97,244,5,380.28,2,555,30,732,461,-380332800,1,5.940907823
5.19,605,12,1009.3,1,667,40,203571,312,849139200,1,6.9170123
10.5,373,12,1041.65,2,555,30,732,461,-380332800,1,6.948561273
10.54,355,9,683.67,2,555,30,732,461,-380332800,1,6.527475345
10.73,225,13,922.35,1,667,40,203571,312,849139200,1,6.826924761
10.87,568,1,641.34,2,555,30,732,461,-380332800,1,6.463559738
11.22,277,13,818,1,667,40,203571,312,849139200,1,6.706862337
11.25,106,12,899.05,1,667,40,203571,312,849139200,1,6.80133865
11.34,425,13,916.58,1,667,40,203571,312,849139200,1,6.820649352
11.37,66,9,702.73,1,667,40,203571,312,849139200,1,6.55497275
11.86,237,1,595.07,2,555,30,732,461,-380332800,1,6.388679046
1.38,21,5,347.42,2,555,30,732,461,-380332800,1,5.850534423
2.85,25,3,13.62,2,215,36,2644,20,379123200,1,2.611539301
4,384,9,821.32,2,215,36,2644,20,379123200,1,6.710912802
5.21,26,5,291.43,2,187,44,1897,79,-495590400,1,5.67479984
5.9,626,10,8.38,2,215,36,2644,20,379123200,1,2.125847914
9.74,60,9,837.95,2,555,30,732,461,-380332800,1,6.730958433
10.21,284,12,905.52,2,187,44,1897,79,-495590400,1,6.808509364
10.23,594,12,969.7,2,555,30,732,461,-380332800,1,6.876986745
10.35,228,9,868.23,2,555,30,732,461,-380332800,1,6.766456657
10.42,401,13,768.28,2,555,30,732,461,-380332800,1,6.64415425
10.77,296,12,863.8,2,187,44,1897,79,-495590400,1,6.761341261
10.9,529,12,1120.12,2,215,36,2644,20,379123200,1,7.021191101
10.9,422,12,988.45,2,142,39,348,282,-746668800,1,6.89613806
10.95,328,9,783.22,2,555,30,732,461,-380332800,1,6.663413627
11.06,485,8,4.38,2,555,30,732,461,-380332800,1,1.477048724
11.25,572,12,939.7,2,215,36,2644,20,379123200,1,6.845560675
11.53,514,10,9.14,2,215,36,2644,20,379123200,1,2.212660385
11.54,511,12,938.13,2,215,36,2644,20,379123200,1,6.843888532
11.58,301,9,759.4,2,555,30,732,461,-380332800,1,6.632528648
11.76,326,9,713.97,2,187,44,1897,79,-495590400,1,6.570840945
11.91,28,12,1083.88,2,555,30,732,461,-380332800,1,6.988302475
11.95,28,12,946.05,2,215,36,2644,20,379123200,1,6.852295422
11.95,648,9,891.69,2,215,36,2644,20,379123200,1,6.793118539
12.67,348,12,982.64,1,52,46,863,170,113702400,1,6.890242827
1.39,148,5,326.65,1,168,48,761,77,-804988800,1,5.788889261
1.98,448,5,332.09,2,142,39,348,282,-746668800,1,5.805406017
2.39,240,5,292.85,2,41,6,389246,412,29808000,1,5.679660533
2.84,571,5,334.59,2,41,6,389246,412,29808000,1,5.812905902
3.65,358,5,358.98,1,52,46,863,170,113702400,1,5.883266677
3.75,422,12,935.95,1,52,46,863,170,113702400,1,6.841562056
3.95,196,5,318.49,2,142,39,348,282,-746668800,1,5.763591077
5.08,163,3,20.02,2,187,44,1897,79,-495590400,1,2.996731774
9.4,101,3,8.01,2,699,39,3684,210,221616000,1,2.080690761
12.73,77,8,22.72,1,52,46,863,170,113702400,1,3.123245594
1.98,162,11,20.66,1,52,46,863,170,113702400,1,3.028199464
3.9,264,8,19.02,1,52,46,863,170,113702400,1,2.945491057
6.17,60,9,859.08,2,142,39,348,282,-746668800,1,6.755862049
6.55,26,5,290.71,2,41,6,389246,412,29808000,1,5.672326207
9.05,631,12,919.3,2,142,39,348,282,-746668800,1,6.823612511
10.09,602,13,864.7,2,699,39,3684,210,221616000,1,6.762382626
10.28,476,9,736.16,2,187,44,1897,79,-495590400,1,6.601447486
10.5,577,13,809.39,2,142,39,348,282,-746668800,1,6.696280878
11,615,7,222.37,1,52,46,863,170,113702400,1,5.404342661
11.04,484,13,948.78,2,41,6,389246,412,29808000,1,6.855176949
11.18,506,12,1116.53,2,187,44,1897,79,-495590400,1,7.017980941
11.19,32,12,1055.09,2,142,39,348,282,-746668800,1,6.96138135
11.22,524,9,866.65,2,142,39,348,282,-746668800,1,6.764635204
11.27,422,12,1051.21,2,699,39,3684,210,221616000,1,6.957697161
11.34,277,13,765.25,1,168,48,761,77,-804988800,1,6.640202578
11.77,100,7,259.53,1,52,46,863,170,113702400,1,5.558872303
11.86,577,13,830.76,2,187,44,1897,79,-495590400,1,6.722340944
11.9,444,12,942.33,2,187,44,1897,79,-495590400,1,6.848355532
11.92,263,11,51.88,2,142,39,348,282,-746668800,1,3.948933359
12.58,346,5,289.18,2,409,21,5451,407,-223257600,1,5.667049332
12.63,156,3,12.26,2,409,21,5451,407,-223257600,1,2.506341931
1.35,415,5,308.39,2,41,6,389246,412,29808000,1,5.731365216
2.43,163,3,9.4,2,409,21,5451,407,-223257600,1,2.240709689
3.09,65,5,354.47,1,52,46,863,170,113702400,1,5.870623716
3.18,269,5,324.45,1,168,48,761,77,-804988800,1,5.782131441
3.53,495,5,308.58,1,168,48,761,77,-804988800,1,5.731981129
3.54,677,10,1036.63,1,52,46,863,170,113702400,1,6.943730346
3.69,391,3,11.68,2,41,6,389246,412,29808000,1,2.457877977
12.34,514,10,7.92,2,699,39,3684,210,221616000,1,2.069391206
4.34,33,13,971.83,2,41,6,389246,412,29808000,1,6.879180892
